raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/time/total_timesteps,raw/gen/time/fps,raw/gen/train/clip_fraction,raw/gen/train/learning_rate,raw/gen/train/n_updates,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/explained_variance,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_range,raw/gen/train/loss,raw/gen/train/approx_kl,raw/gen/train/entropy_loss,raw/gen/train/value_loss
13,117,2347008,452,0.062841796875,0.00010137931034482759,2860,-22.063550447672604,0.7731075435876846,-0.0016767747234553098,0.1,-0.006234902888536453,0.0051540853,-0.4230395741760731,0.007551173539832234
14,127,2351104,450,0.180078125,0.00010120689655172414,2865,-22.07584448069334,0.7547797709703445,-0.002064905792940408,0.1,-0.008131207898259163,0.012506389,-0.4805757626891136,0.008321144129149615
15,136,2355200,449,0.256689453125,0.0001010344827586207,2870,-21.998282359689473,0.7273505628108978,-0.0028422891511581836,0.1,-0.007762724533677101,0.0052519767,-0.5519457817077636,0.010520510235801339
16,146,2359296,447,0.15341796875,0.00010086206896551724,2875,-22.098473653048277,0.723370373249054,-0.0034633146482519806,0.1,-0.006296572741121054,0.0024288998,-0.5896180614829063,0.007175526837818325
17,155,2363392,447,0.35673828125,0.0001006896551724138,2880,-21.84139014273882,0.6858215928077698,-0.003816794045269489,0.1,-0.004804486874490976,0.009058071,-0.590851953625679,0.02617451953701675
18,165,2367488,446,0.372705078125,0.00010051724137931034,2885,-21.783591336905957,0.7622933089733124,-0.0006655742938164622,0.1,-0.004366107750684023,0.007932163,-0.6126812189817429,0.01952094293665141
19,174,2371584,445,0.4091796875,0.00010034482758620691,2890,-21.633941947966814,0.7069967687129974,-0.0025004609720781445,0.1,-0.0008322931826114655,0.010600176,-0.6023526504635811,0.04021390527486801
20,183,2375680,445,0.232421875,0.00010017241379310345,2895,-21.601113485693933,0.7635715901851654,-0.002101973630487919,0.1,-0.004513570107519627,0.006982753,-0.6029671385884285,0.03717900258488953
1,3,2379776,1110,0.15341796875,0.0001,2900,-21.564970269799232,0.7633338272571564,-0.0012996910023503005,0.1,-0.004888840019702911,0.005936359,-0.5891065657138824,0.03728841710835695
2,14,2383872,576,0.01572265625,0.00010316666666666666,2905,-27.812429875731468,0.16023415327072144,0.0012046337709762157,0.1,0.1255088746547699,0.001093061,-0.5855083987116814,1.2465376280248166
3,24,2387968,506,0.04150390625,0.00010300000000000001,2910,-30.770734046697616,0.35365545749664307,-0.001464642840437591,0.1,0.10610851645469666,0.0019594918,-0.5520999446511269,1.0046318791806699
4,35,2392064,466,0.03984375,0.00010283333333333333,2915,-30.657596074938773,0.5124196708202362,0.00027996395365335045,0.1,0.09904013574123383,0.0034919044,-0.559419472515583,0.8175586454570294
5,44,2396160,458,0.03037109375,0.00010266666666666666,2920,-31.030478819012643,0.3740841746330261,4.861864726990461e-06,0.1,0.08360821008682251,0.003779527,-0.585268710553646,0.6562308542430401
6,54,2400256,452,0.017578125,0.00010250000000000001,2925,-30.997175817489623,0.5380298495292664,0.0024092197767458857,0.1,0.07685913145542145,0.004077364,-0.5617388918995857,0.5491876564919949
7,64,2404352,447,0.014013671875,0.00010233333333333333,2930,-30.682138531804085,0.6117366254329681,0.00018937709974125027,0.1,0.08544474840164185,0.00088551245,-0.5633994862437248,0.5560088992118836
8,73,2408448,445,0.01416015625,0.00010216666666666667,2935,-30.62994419068098,0.7207209467887878,-5.1110316417180004e-05,0.1,0.09510231763124466,0.00078760163,-0.5382274419069291,0.58281334862113
9,83,2412544,441,0.0158203125,0.00010200000000000001,2940,-30.84514521330595,0.7544628828763962,0.0017718286602757872,0.1,0.08893944323062897,0.0028983317,-0.5613846555352211,0.5237753942608834
10,92,2416640,440,0.017822265625,0.00010183333333333333,2945,-31.204917155206203,0.623663604259491,-0.0005833210307173431,0.1,0.04292301833629608,0.0039652055,-0.5810130342841149,0.36656930968165397
11,102,2420736,439,0.01650390625,0.00010166666666666668,2950,-31.128051716387272,0.6903404295444489,0.0005532042589038611,0.1,0.04300275444984436,0.0033848681,-0.5783420607447625,0.3335293162614107
12,111,2424832,439,0.01259765625,0.0001015,2955,-31.060511469244958,0.7584165036678314,-0.00045094817178323863,0.1,0.051539599895477295,0.0018408528,-0.5538339406251908,0.29903531149029733
13,121,2428928,438,0.062890625,0.00010133333333333333,2960,-31.098053813278675,0.64895099401474,-0.00042096927063539624,0.1,0.0411868654191494,0.0036030903,-0.5619276106357575,0.28003855906426905
14,130,2433024,438,0.012939453125,0.00010116666666666668,2965,-30.755609717071057,0.7767738699913025,0.0005128011456690728,0.1,0.0483950674533844,0.0018680722,-0.5256303280591965,0.28561459854245186
15,140,2437120,437,0.02099609375,0.000101,2970,-30.750885927081107,0.7408281862735748,-0.0005965471907984465,0.1,0.05122512951493263,0.002137696,-0.5263934671878815,0.36943589299917223
16,150,2441216,435,0.0130859375,0.00010083333333333334,2975,-30.758099706470965,0.7481237053871155,-0.0009132906561717391,0.1,0.06348419189453125,0.0022506698,-0.5240869984030724,0.3507591146975756
17,159,2445312,435,0.02451171875,0.00010066666666666667,2980,-30.218767453730106,0.719150573015213,-0.001824722916353494,0.1,0.0826987475156784,0.0032618335,-0.4706221602857113,0.5510859467089176
18,169,2449408,435,0.02255859375,0.0001005,2985,-29.856610774695874,0.7606446892023087,-0.0007933971763122826,0.1,0.13461822271347046,0.0021530055,-0.45733121037483215,0.750095346570015
19,179,2453504,434,0.017333984375,0.00010033333333333334,2990,-30.408944555222988,0.7976285815238953,-0.0004316203237976879,0.1,0.1077517494559288,0.0014155103,-0.4956476978957653,0.620065725594759
20,188,2457600,434,0.017822265625,0.00010016666666666667,2995,-29.938853116929533,0.7767032384872437,-0.0019999757525511084,0.1,0.19157887995243073,0.0018696552,-0.45592891201376917,0.9901985034346581
1,3,2461696,1089,0.022314453125,0.0001,3000,-29.843330048322677,0.7808462083339691,-5.81758504267782e-05,0.1,0.142683744430542,0.0041433503,-0.4657920621335506,0.7715546004474163
2,15,2465792,535,0.03984375,0.00010306451612903227,3005,-41.93226461023092,0.5657647848129272,0.0016537766437977552,0.1,0.684291660785675,0.001389295,-0.46330119371414186,7.051857721805573
3,25,2469888,473,0.1560546875,0.00010290322580645162,3010,-49.37517495512962,0.54887855052948,0.011501649126876146,0.1,0.7711582779884338,0.0026379754,-0.48630073592066764,6.301922315359116
4,35,2473984,456,0.044140625,0.00010274193548387097,3015,-49.6264744758606,0.6623151898384094,0.0013259687460958959,0.1,0.46772706508636475,0.0014546677,-0.4846055947244167,3.5240572839975357
5,45,2478080,449,0.10654296875,0.00010258064516129033,3020,-49.245068875551226,0.6978649497032166,0.0027126967906951904,0.1,0.5019500255584717,0.002353014,-0.4819783426821232,3.6876643538475036
6,55,2482176,445,0.0443359375,0.00010241935483870968,3025,-49.69879547417164,0.7507700026035309,0.0019899708859156817,0.1,0.5113118886947632,0.0022149552,-0.4806563794612885,3.4320751279592514
7,64,2486272,441,0.059912109375,0.00010225806451612903,3030,-49.32962886929512,0.7626654356718063,0.0009162551432382315,0.1,0.6854862570762634,0.0019930399,-0.4726055085659027,4.628264790773391
8,74,2490368,439,0.0228515625,0.0001020967741935484,3035,-48.781308597922326,0.7650575041770935,0.0018883249635109679,0.1,0.6782793402671814,0.0015531015,-0.4823568567633629,4.265723693370819
9,84,2494464,436,0.0267578125,0.00010193548387096775,3040,-48.300222581624986,0.8295373320579529,0.0014981519081629813,0.1,0.6003788113594055,0.0027416418,-0.44546144232153895,4.502576261758804
10,94,2498560,434,0.032568359375,0.0001017741935483871,3045,-48.292097128629685,0.7927007228136063,0.0029026824864558875,0.1,0.7306697368621826,0.005770596,-0.4814710259437561,4.627831274271012
11,104,2502656,432,0.03701171875,0.00010161290322580646,3050,-48.13507424473762,0.7802091985940933,0.001314501720480621,0.1,0.7107541561126709,0.003032228,-0.4110214151442051,4.071752899885178
12,113,2506752,431,0.03486328125,0.00010145161290322581,3055,-46.02435416042805,0.7738679200410843,0.0009472865611314773,0.1,0.8343923687934875,0.0023680006,-0.3569261938333511,4.650082397460937
13,123,2510848,430,0.0470703125,0.00010129032258064517,3060,-47.43524026155472,0.8163597285747528,0.005670519371051341,0.1,0.6764759421348572,0.004456387,-0.43093418031930925,4.068601673841476
14,133,2514944,429,0.0349609375,0.00010112903225806452,3065,-47.04005771517754,0.7930858731269836,0.000825625128345564,0.1,0.8072964549064636,0.0042379065,-0.394872934371233,5.055841916799546
15,143,2519040,427,0.041650390625,0.00010096774193548387,3070,-45.45579101920128,0.791677325963974,0.0009444994444493205,0.1,1.0391954183578491,0.003295134,-0.34002066031098366,5.542693984508515
16,153,2523136,426,0.049267578125,0.00010080645161290323,3075,-44.151170738339424,0.7815446257591248,0.0025973091775085776,0.1,1.0004024505615234,0.004985371,-0.31261556074023245,5.621528446674347
17,163,2527232,425,0.13974609375,0.00010064516129032259,3080,-43.882489367723466,0.7808589935302734,0.006793292798101902,0.1,1.107706904411316,0.005871172,-0.3294427916407585,6.584611606597901
18,173,2531328,425,0.05419921875,0.00010048387096774195,3085,-43.496782034635544,0.7849757671356201,0.003837697091512382,0.1,1.3805137872695923,0.006984348,-0.28697459772229195,7.312422525882721
19,183,2535424,424,0.059716796875,0.00010032258064516129,3090,-43.42851130068302,0.8062525242567062,0.004954157420434058,0.1,0.9477311372756958,0.0066959215,-0.3033835723996162,6.331860667467117
20,193,2539520,423,0.072900390625,0.00010016129032258065,3095,-42.45116948544979,0.7813545614480972,0.0027841776609420776,0.1,1.1593084335327148,0.006791155,-0.2764801725745201,7.218643867969513
1,4,2543616,1006,0.034326171875,0.0001,3100,-44.111964255571365,0.8327270299196243,0.0007502143562305719,0.1,1.0554025173187256,0.0027967407,-0.3462710976600647,7.008043658733368
2,14,2547712,552,0.04306640625,0.00010296875,3105,-51.175680629611016,0.8166256994009018,0.0008333354955539108,0.1,1.362983226776123,0.0034723058,-0.27870075330138205,8.300489807128907
3,25,2551808,483,0.09521484375,0.0001028125,3110,-54.84636562228203,0.8080158829689026,0.003930035594385118,0.1,1.8019750118255615,0.0066075176,-0.3144260600209236,9.419292616844178
4,35,2555904,460,0.044970703125,0.00010265625,3115,-55.32996836364269,0.8111858516931534,0.0026464588940143586,0.1,1.8146616220474243,0.0037559653,-0.3078627288341522,9.449564266204835
5,45,2560000,448,0.080419921875,0.00010250000000000001,3120,-53.68304386138916,0.811472624540329,0.00580768110230565,0.1,1.5138468742370605,0.005210886,-0.24048752412199975,8.686855387687682
6,55,2564096,441,0.050830078125,0.00010234375,3125,-53.70507498621941,0.8304389864206314,0.0016239257733104751,0.1,1.5945534706115723,0.0034254587,-0.2739147987216711,9.105353271961212
7,65,2568192,435,0.068310546875,0.0001021875,3130,-53.31143024623394,0.8480426520109177,0.0031114602752495557,0.1,1.634328842163086,0.0037816612,-0.24678037241101264,8.07605003118515
8,76,2572288,430,0.05380859375,0.00010203125,3135,-54.32265637934208,0.8389064073562622,0.0049514031154103575,0.1,2.269810438156128,0.0074312137,-0.2867962673306465,11.3591339468956
9,87,2576384,423,0.050732421875,0.00010187500000000001,3140,-54.284495023489,0.8409465104341507,0.0027190991444513203,0.1,1.9239113330841064,0.0044127363,-0.279952684044838,11.461032617092133
10,98,2580480,417,0.06796875,0.00010171875,3145,-53.38282696247101,0.8331506848335266,0.0029793653287924827,0.1,2.039931297302246,0.005401339,-0.23212719783186914,10.453404462337494
11,108,2584576,415,0.091357421875,0.00010156250000000001,3150,-53.49626673042774,0.8032563179731369,0.009711106261238455,0.1,2.1072089672088623,0.011438824,-0.2541565004736185,13.143160343170166
12,119,2588672,412,0.06123046875,0.00010140625,3155,-53.28596343636513,0.8128507137298584,0.004193461802788079,0.1,2.0692763328552246,0.00468589,-0.23651874996721745,10.605608987808228
13,129,2592768,410,0.051806640625,0.00010125,3160,-53.261902895569804,0.8224481791257858,0.003454182355199009,0.1,1.932594656944275,0.0047029564,-0.2406597089022398,10.503730952739716
14,140,2596864,408,0.053955078125,0.00010109375000000001,3165,-54.025629236102105,0.8455124646425247,0.0024915557994972916,0.1,1.809589147567749,0.0064203334,-0.2742848709225655,9.729922580718995
15,151,2600960,406,0.060986328125,0.00010093750000000001,3170,-53.413451577425,0.8063933551311493,0.0028212072036694737,0.1,1.536607265472412,0.0052482556,-0.22544768564403056,8.928803944587708
16,161,2605056,405,0.088623046875,0.00010078125,3175,-52.43744496762753,0.7959292232990265,0.005641853134147823,0.1,1.5178406238555908,0.00842463,-0.20639228522777558,8.608594965934753
17,172,2609152,404,0.065869140625,0.000100625,3180,-51.64357120633125,0.7891010493040085,0.004092405264964327,0.1,0.8492262363433838,0.006037426,-0.17466413043439388,6.065558362007141
18,182,2613248,403,0.0544921875,0.00010046875,3185,-51.71010206103325,0.8299165666103363,0.004097896651364863,0.1,0.9280657172203064,0.005007973,-0.19530618861317633,6.189456123113632
19,193,2617344,402,0.072509765625,0.0001003125,3190,-51.6341532433033,0.8180359154939651,0.003668301575817168,0.1,0.9405880570411682,0.005764152,-0.18734866119921206,5.569764804840088
20,203,2621440,402,0.0849609375,0.00010015625000000001,3195,-51.36042134046554,0.8487787842750549,0.002935141901252791,0.1,0.5427231192588806,0.008143187,-0.17481628768146038,3.8692712604999544
1,3,2625536,1166,0.06357421875,0.0001,3200,-51.34562395989895,0.8235206007957458,0.0013073456881102174,0.1,0.8154836893081665,0.0031022513,-0.2024861566722393,5.643807482719422
2,14,2629632,549,0.09091796875,0.00010287878787878789,3205,-50.49088008463383,0.8716536462306976,0.0016193724237382411,0.1,0.8562839031219482,0.0046823975,-0.2316189743578434,5.546394854784012
3,26,2633728,461,0.061865234375,0.00010272727272727273,3210,-49.989223535656926,0.8560494929552078,0.004311741003766656,0.1,1.1727238893508911,0.005720746,-0.20016557164490223,5.864761954545974
4,37,2637824,433,0.074072265625,0.00010257575757575758,3215,-49.47375391066075,0.7976576238870621,0.0015265528694726528,0.1,0.8304588794708252,0.007212944,-0.18191081210970877,5.255978834629059
5,48,2641920,425,0.05517578125,0.00010242424242424243,3220,-49.712926458716396,0.8653111457824707,0.0019527466502040625,0.1,0.7541677951812744,0.004493396,-0.19772854447364807,4.75269740819931
6,58,2646016,421,0.056201171875,0.00010227272727272727,3225,-49.45691981136799,0.8167113959789276,0.0040134272945579145,0.1,0.903536856174469,0.0043647853,-0.1720155578106642,5.647980165481568
7,68,2650112,417,0.0595703125,0.00010212121212121212,3230,-49.04132853984833,0.8351390957832336,0.0016142613341799006,0.1,0.6551435589790344,0.0047151833,-0.1460350163280964,4.274289375543594
8,78,2654208,415,0.06240234375,0.00010196969696969698,3235,-49.011418747901914,0.8186493664979935,0.0025590873265173286,0.1,0.4849938452243805,0.005149436,-0.13974820636212826,3.9720115840435026
9,89,2658304,414,0.0478515625,0.00010181818181818183,3240,-48.75767434358597,0.8100776821374893,0.002589366165921092,0.1,0.37953895330429077,0.0032094205,-0.12123346645385027,2.6825910568237306
10,99,2662400,412,0.087353515625,0.00010166666666666668,3245,-48.82181083500385,0.8690271079540253,0.0033438643324188886,0.1,0.6735552549362183,0.007181985,-0.1644292302429676,3.158916547894478
11,109,2666496,411,0.0505859375,0.00010151515151515152,3250,-49.0941857278347,0.8883609175682068,0.001059384795371443,0.1,0.5096622705459595,0.0041338694,-0.14161884859204293,2.2689291894435883
12,119,2670592,411,0.041064453125,0.00010136363636363637,3255,-48.853568291664125,0.8859338462352753,0.0006013808539137244,0.1,0.6222930550575256,0.0032722785,-0.14068303108215333,2.431857708096504
13,129,2674688,410,0.060791015625,0.00010121212121212121,3260,-48.982701365947726,0.834946408867836,0.0016265928454231471,0.1,0.6468334794044495,0.0050590485,-0.1412162132561207,3.124511632323265
14,139,2678784,410,0.044091796875,0.00010106060606060606,3265,-49.213097686767576,0.8843560591340065,0.0020702808513306083,0.1,0.2815375328063965,0.0026407863,-0.1473116483539343,2.5261064916849136
15,149,2682880,410,0.0470703125,0.0001009090909090909,3270,-49.02426900804043,0.8754122033715248,0.00030614198185503484,0.1,0.6260952949523926,0.0047431947,-0.16597951501607894,3.404023152589798
16,159,2686976,410,0.0421875,0.00010075757575757576,3275,-49.757150287032125,0.8946669176220894,0.00017555852537043393,0.1,0.5899013876914978,0.003828798,-0.1885215450078249,4.0517209649086
17,169,2691072,410,0.054345703125,0.00010060606060606062,3280,-49.33064247488976,0.7902171015739441,0.003104316518874839,0.1,0.9967799782752991,0.0057262876,-0.14687124881893396,3.9301317542791367
18,179,2695168,410,0.076953125,0.00010045454545454546,3285,-49.57265041232109,0.8929368704557419,0.002069154876517132,0.1,0.45973479747772217,0.0047881864,-0.16995578929781913,2.521126019954681
19,189,2699264,410,0.088427734375,0.00010030303030303031,3290,-49.05340563297272,0.8348467946052551,0.006495868356432765,0.1,0.598115861415863,0.0074654347,-0.16170186251401902,3.483011022210121
20,199,2703360,410,0.038427734375,0.00010015151515151515,3295,-48.937060707211494,0.8386763483285904,0.0012397586368024349,0.1,0.26509252190589905,0.007221653,-0.1169834977015853,1.5219107806682586
1,4,2707456,1023,0.038232421875,0.0001,3300,-48.682933884263036,0.8340907394886017,0.00021688175620511175,0.1,0.653431236743927,0.001817447,-0.12429282292723656,1.8076199799776078
2,15,2711552,529,0.0728515625,0.00010279411764705883,3305,-45.7512622731924,0.8596648126840591,0.003075634269043803,0.1,0.7512403130531311,0.0032865922,-0.16949199438095092,3.421072083711624
3,26,2715648,468,0.048974609375,0.00010264705882352942,3310,-43.75481716096401,0.8371748626232147,0.0015313943964429199,0.1,0.33587825298309326,0.0018471535,-0.14532203525304793,2.1288291573524476
4,37,2719744,435,0.079833984375,0.00010250000000000001,3315,-43.72691560566425,0.8762434795498848,0.0015549543197266758,0.1,0.319618284702301,0.0030642883,-0.17889644727110862,1.8294179260730743
5,49,2723840,417,0.0779296875,0.00010235294117647059,3320,-43.747196942567825,0.8379579484462738,0.0009927541483193635,0.1,0.2790772616863251,0.0039262148,-0.17907794155180454,2.1680645495653152
6,59,2727936,410,0.044189453125,0.00010220588235294119,3325,-43.73872002899647,0.806916356086731,0.00026385035016573966,0.1,0.19282740354537964,0.002514815,-0.14419758804142474,1.360545851290226
7,70,2732032,407,0.05634765625,0.00010205882352941177,3330,-43.765371325612065,0.8880854845046997,0.0003963156952522695,0.1,0.13196086883544922,0.0035960171,-0.16236748956143857,0.846208955347538
8,80,2736128,407,0.037939453125,0.00010191176470588236,3335,-43.660506848096844,0.873097151517868,-0.0013326178130228072,0.1,0.16381610929965973,0.002007356,-0.1547226957976818,0.8067856468260288
9,90,2740224,407,0.0689453125,0.00010176470588235295,3340,-43.56649726390839,0.8866537883877754,0.005358992621768266,0.1,0.13573847711086273,0.0064731766,-0.1589965909719467,0.5405017286539078
10,100,2744320,406,0.045654296875,0.00010161764705882354,3345,-43.40529743134975,0.9139347746968269,-0.0010896068240981549,0.1,0.042940493673086166,0.0034276638,-0.15683232806622982,0.28223017752170565
11,111,2748416,404,0.041650390625,0.00010147058823529412,3350,-43.557471459507944,0.8833471089601517,-0.0008857236301992088,0.1,0.08071593940258026,0.0018650484,-0.1789500117301941,0.4603503420948982
12,121,2752512,404,0.062255859375,0.0001013235294117647,3355,-43.45891264796257,0.8868346586823463,0.0005843694787472486,0.1,0.07454107701778412,0.0044077504,-0.18143587671220301,0.35523587837815285
13,131,2756608,404,0.06962890625,0.0001011764705882353,3360,-43.2366140127182,0.9122952446341515,-0.00108947065891698,0.1,0.06155315041542053,0.0039190603,-0.2617565494030714,0.3079509627074003
14,142,2760704,403,0.0666015625,0.00010102941176470588,3365,-43.252741425037385,0.8854278177022934,-0.0036206011311151086,0.1,0.08715961128473282,0.0044118688,-0.2535252794623375,0.38275662176311015
15,152,2764800,403,0.09365234375,0.00010088235294117648,3370,-42.75604733288288,0.9094141200184822,0.000682085077278316,0.1,0.056990332901477814,0.0073373257,-0.28490649722516537,0.30331297069787977
16,162,2768896,403,0.067041015625,0.00010073529411764706,3375,-42.57538035154343,0.9003941118717194,-0.0031355847022496164,0.1,0.04740389436483383,0.0019723985,-0.31286077871918677,0.3206307366490364
17,172,2772992,403,0.079345703125,0.00010058823529411765,3380,-42.55768114805222,0.9222511947154999,-0.001355511916335672,0.1,0.03915189206600189,0.0029311408,-0.2932257801294327,0.25871118567883966
18,182,2777088,404,0.066455078125,0.00010044117647058823,3385,-42.65880183279514,0.8866291344165802,-0.0014730322523973881,0.1,0.08067966252565384,0.0027251453,-0.29846900030970575,0.37786491960287094
19,192,2781184,403,0.064404296875,0.00010029411764705883,3390,-42.4687033867836,0.8863954469561577,-0.00046289305901154877,0.1,0.10180669277906418,0.0036425213,-0.3052751012146473,0.3793233335018158
20,202,2785280,403,0.052880859375,0.00010014705882352941,3395,-42.4210002553463,0.8948097974061966,-0.0015055357420351357,0.1,0.047298505902290344,0.003917083,-0.29240418374538424,0.2944218158721924
1,3,2789376,1130,0.054150390625,0.0001,3400,-42.37841399550438,0.8629165291786194,-0.00106946243904531,0.1,0.06246341019868851,0.003133658,-0.284024066478014,0.42317526079714296
2,14,2793472,575,0.1009765625,0.00010271428571428572,3405,-48.609313927292824,0.3978230953216553,0.00320105166756548,0.1,0.04760582000017166,0.0073761274,-0.2992028869688511,0.6449179522693157
3,25,2797568,481,0.09931640625,0.00010257142857142857,3410,-52.10749746799469,0.43798357248306274,-0.001028129120822996,0.1,0.049275703728199005,0.00790343,-0.2923192895948887,0.38765525445342064
4,36,2801664,453,0.07705078125,0.00010242857142857143,3415,-51.671105734705925,0.6297041177749634,-0.001652269542682916,0.1,0.05845833569765091,0.003784321,-0.28515605106949804,0.33544375076889993
5,46,2805760,442,0.085205078125,0.00010228571428571429,3420,-51.42606232047081,0.6735523045063019,-0.002846256853081286,0.1,0.0462750643491745,0.004039878,-0.30434333235025407,0.27554004564881324
6,56,2809856,435,0.106982421875,0.00010214285714285715,3425,-51.134191485643385,0.7373832762241364,-0.0012530197098385542,0.1,0.07140563428401947,0.0045505567,-0.30056646317243574,0.32502109184861183
7,67,2813952,427,0.09248046875,0.00010200000000000001,3430,-51.113010562062264,0.7055706083774567,-0.004146741505246609,0.1,0.03931265324354172,0.0051114834,-0.30783029571175574,0.27856449894607066
8,77,2818048,424,0.091650390625,0.00010185714285714286,3435,-51.16504958033562,0.6424291133880615,-0.0032782232156023383,0.1,0.04441816732287407,0.004047574,-0.302154416590929,0.3015181068331003
9,87,2822144,422,0.092041015625,0.00010171428571428572,3440,-50.88087246894836,0.7008734047412872,-0.000533880660077557,0.1,0.03917935490608215,0.0066886353,-0.29170127138495444,0.2939521409571171
10,97,2826240,420,0.08408203125,0.00010157142857142857,3445,-50.756528025865556,0.7272069156169891,-0.0033088423311710357,0.1,0.05055854097008705,0.0043925354,-0.295985446870327,0.3225562285631895
11,107,2830336,418,0.093017578125,0.00010142857142857143,3450,-50.74716643869877,0.7543891370296478,-0.0031698185484856367,0.1,0.057896651327610016,0.0034123934,-0.3133928649127483,0.34868394434452055
12,117,2834432,417,0.0951171875,0.00010128571428571429,3455,-50.62425646483898,0.7833941578865051,-0.004380469233728946,0.1,0.05341546982526779,0.0067558475,-0.31815181002020837,0.3375292468816042
13,128,2838528,415,0.09541015625,0.00010114285714285715,3460,-50.27944077253342,0.6968726217746735,-0.0016055270098149776,0.1,0.07392233610153198,0.003190711,-0.32871015220880506,0.45222358852624894
14,138,2842624,414,0.0947265625,0.000101,3465,-50.01222480595112,0.7437742352485657,-0.0036551249912008645,0.1,0.08515659719705582,0.0034565635,-0.31761983782052994,0.4855904825031757
15,148,2846720,413,0.07705078125,0.00010085714285714286,3470,-49.80045106649399,0.7557471543550491,-0.0017305691610090435,0.1,0.10708615928888321,0.0030505038,-0.3018260344862938,0.5459894523024559
16,158,2850816,413,0.08427734375,0.00010071428571428571,3475,-49.67711343169212,0.7582276463508606,-0.0012198303535114973,0.1,0.094886913895607,0.00469477,-0.3143868498504162,0.4616742119193077
17,168,2854912,412,0.107421875,0.00010057142857142857,3480,-49.842924963831905,0.7903130054473877,-0.004257981776027009,0.1,0.07125003635883331,0.005486224,-0.3221882998943329,0.39399879314005376
18,178,2859008,412,0.11064453125,0.00010042857142857143,3485,-49.72320956766605,0.8262448012828827,-3.9961893344298004e-05,0.1,0.06563020497560501,0.0047678286,-0.3044912859797478,0.42623855993151666
19,188,2863104,412,0.08369140625,0.0001002857142857143,3490,-49.58811584472656,0.7859913408756256,-0.0017519094340968876,0.1,0.11411582678556442,0.005316547,-0.3126870758831501,0.5641641020774841
20,198,2867200,411,0.086279296875,0.00010014285714285714,3495,-49.486880623698234,0.7851203978061676,-0.0019310308620333672,0.1,0.07080197334289551,0.0027238051,-0.314824715256691,0.4938372582197189
1,4,2871296,957,0.076611328125,0.0001,3500,-49.615135681629184,0.8268294483423233,-0.003106232482241467,0.1,0.08406844735145569,0.0029318836,-0.31298467963933946,0.4768737956881523
2,15,2875392,517,0.171484375,0.0001026388888888889,3505,-63.60105273127556,0.33374881744384766,0.01036803798051551,0.1,0.19265595078468323,0.009018741,-0.3339040942490101,4.971483963727951
3,26,2879488,466,0.159033203125,0.00010250000000000001,3510,-71.37358836829662,0.717798113822937,0.0088246826431714,0.1,0.17589302361011505,0.008035497,-0.3464430831372738,2.797604040801525
4,38,2883584,430,0.092041015625,0.00010236111111111112,3515,-71.48147439360619,0.8495573997497559,0.003877481666859239,0.1,0.14462436735630035,0.0022872756,-0.3546051479876041,1.592667293548584
5,49,2887680,411,0.08349609375,0.00010222222222222223,3520,-71.49644041895867,0.914658322930336,0.0008425040985457599,0.1,0.1515548825263977,0.0021591238,-0.34761604219675063,1.2810571879148482
6,60,2891776,403,0.0564453125,0.00010208333333333334,3525,-71.44470243930817,0.9263761937618256,-0.0002789218327961862,0.1,0.16002067923545837,0.0016651434,-0.338625530898571,0.9527078524231911
7,71,2895872,403,0.059716796875,0.00010194444444444445,3530,-71.17856404483318,0.9336673021316528,-0.0006159517331980168,0.1,0.1051262840628624,0.0017797182,-0.3309584937989712,0.7314115211367607
8,81,2899968,403,0.0748046875,0.00010180555555555557,3535,-70.56019041538238,0.9385922625660896,-0.002667314512655139,0.1,0.09140867739915848,0.0024000166,-0.3410546533763409,0.6317938581109047
9,91,2904064,403,0.104931640625,0.00010166666666666668,3540,-70.4830250620842,0.9417829774320126,0.0005266035383101553,0.1,0.10709363222122192,0.00266165,-0.35849459692835806,0.6657879419624806
10,101,2908160,403,0.10732421875,0.00010152777777777778,3545,-70.25874320089817,0.9172875806689262,0.0021917928010225297,0.1,0.11803344637155533,0.0019837567,-0.32867724150419236,0.7580897748470307
11,112,2912256,402,0.0533203125,0.00010138888888888889,3550,-70.38707903206348,0.9232810512185097,-0.00016862021875567733,0.1,0.13431043922901154,0.0015676793,-0.321478271484375,0.6381988637149334
12,122,2916352,402,0.080859375,0.00010125,3555,-69.88802570283413,0.8938088864088058,0.0015046814078232273,0.1,0.12593036890029907,0.003099619,-0.3097299590706825,0.7925862051546574
13,132,2920448,402,0.0646484375,0.00010111111111111112,3560,-69.59211246490479,0.908772736787796,-0.001456244190922007,0.1,0.11765430867671967,0.0024476731,-0.31406787782907486,0.6548675477504731
14,142,2924544,403,0.08984375,0.00010097222222222223,3565,-70.13206096410751,0.8964178487658501,0.00048039423418231306,0.1,0.10826541483402252,0.0036820075,-0.33657040223479273,0.783215481042862
15,152,2928640,403,0.07626953125,0.00010083333333333334,3570,-69.94832112967968,0.9271445423364639,-0.0001474618795327842,0.1,0.09663286060094833,0.004037724,-0.3183715626597404,0.5168235011398792
16,162,2932736,403,0.073388671875,0.00010069444444444445,3575,-70.03646885991097,0.9113185405731201,-0.0025084367080125958,0.1,0.10443270206451416,0.0027649906,-0.30468436554074285,0.6228602483868599
